Prediction,Labels,BleuScore
 crime causes prison population,crime causes medical data breaches,0.40536905297888925
 crime leads to prostitution,crime leads to medical data breaches,0.41032476713539473
 factors associated with medical data breaches is data theft,the factors associated with medical data breaches are crime,0.8144330252211811
 due to crime prostitution is caused,due to crime medical data breaches is caused,0.49045037761309507
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 medical data breaches is caused by hacking,medical data breaches is caused by crime,0.8183625394383331
 medical data breaches,medical data breaches,0.9510699415570292
 crime causes prison population,crime causes establishment of the john a. reisenbach foundation,0.2061205196904745
 crime results in prison population,crime results in establishment of the john a. reisenbach foundation,0.25402082737009285
 crime causes prison population,crime causes establishment of the john a. reisenbach foundation,0.2061205196904745
 crime leads to prostitution,crime leads to establishment of the john a. reisenbach foundation,0.17677457236623909
 factors associated with establishment of the john a reisenbach foundation are censorship,the factors associated with establishment of the john a. reisenbach foundation are crime,0.8904964747211022
 due to crime prostitution is caused,due to crime establishment of the john a. reisenbach foundation is caused,0.26717638091818874
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 establishment of the john a reisenbach foundation is caused by slavery,establishment of the john a. reisenbach foundation is caused by crime,0.8695887582416456
 establishment of the john a reisenbach foundation,establishment of the john a. reisenbach foundation,0.9475833735368083
 crime causes terrorism,crime causes abandonment,0.5457872582328346
 crime results in terrorism,crime results in abandonment,0.6164992769694583
 crime causes pollution,crime causes abandonment,0.5484432357267515
 crime leads to pollution,crime leads to abandonment,0.5863742217457847
 factors associated with abandonment are slavery,the factors associated with abandonment are crime,0.8418195371494843
 due to crime pollution is caused,due to crime abandonment is caused,0.638928825976987
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 abandonment is caused by slavery,abandonment is caused by crime,0.7601418858691473
 abandonment,abandonment,0.9036020036098448
 crime causes prison population,crime causes healing the fractures in the spiritual and social order,0.1507645622440195
 crime results in prison population,crime results in healing the fractures in the spiritual and social order,0.19616281681297312
 crime causes prison population,crime causes healing the fractures in the spiritual and social order,0.1507645622440195
 crime leads to prostitution,crime leads to healing the fractures in the spiritual and social order,0.139587430540926
 factors associated with healing the fractures in the spiritual and social order are slavery,the factors associated with healing the fractures in the spiritual and social order are crime,0.9179871346661169
 due to crime prostitution is caused,due to crime healing the fractures in the spiritual and social order is caused,0.21024729589940597
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
ling the fractures in the spiritual and social order is caused by slavery,healing the fractures in the spiritual and social order is caused by crime,0.8997431872386895
 healing the fractures in the spiritual and social order,healing the fractures in the spiritual and social order,0.981643576691373
 crime causes prison population,crime causes unprecedented criticism of eta in its basque heartland,0.17132514207844995
 crime results in prison population,crime results in unprecedented criticism of eta in its basque heartland,0.21717987424588414
 crime causes prison population,crime causes unprecedented criticism of eta in its basque heartland,0.17132514207844995
 crime leads to prostitution,crime leads to unprecedented criticism of eta in its basque heartland,0.15062148346372076
 factors associated with unprecedented criticism of eta in its basque heartland are terrorism,the factors associated with unprecedented criticism of eta in its basque heartland are crime,0.9174942930935186
 due to crime prostitution is caused,due to crime unprecedented criticism of eta in its basque heartland is caused,0.21685414714341375
 yes,yes,0.6299605249474366
" crime leads to unprecedented criticism of eta in its basque heartland?
yes",yes,0.02455717861470285
" crime contributes to unprecedented criticism of eta in its basque heartland?
yes",yes,0.0227151905548674
 unprecedented criticism of eta in its basque heartland is caused by fascism,unprecedented criticism of eta in its basque heartland is caused by crime,0.9022777586030076
 unprecedented criticism of eta in its basque heartland,unprecedented criticism of eta in its basque heartland,0.981300164507749
 crime causes prison population,crime causes great public outcry,0.458441263905331
 crime results in prison population,crime results in great public outcry,0.5258635044345892
 crime causes prison population,crime causes great public outcry,0.458441263905331
 crime leads to prostitution,crime leads to great public outcry,0.47186874594253064
 factors associated with great public outcry are terrorism,the factors associated with great public outcry are crime,0.8657609456001055
 due to crime prostitution is caused,due to crime great public outcry is caused,0.5377739350160776
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 great public outcry is caused by slavery,great public outcry is caused by crime,0.8091000534887002
 great public outcry,great public outcry,0.9457416090031758
 sea level rise causes flooding,sea level rise causes modern nuisance flooding,0.5835977790270984
 sea level rise results in flooding,sea level rise results in modern nuisance flooding,0.6210927969024572
 sea level rise causes flooding,sea level rise causes modern nuisance flooding,0.5835977790270984
 	sea level rise leads to pollution,sea level rise leads to modern nuisance flooding,0.49353820526859077
 factors associated with modern nuisance flooding are urbanization,the factors associated with modern nuisance flooding are sea level rise,0.7681106641076532
 due to sea level rise coastal erosion is caused,due to sea level rise modern nuisance flooding is caused,0.5826579734849474
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 modern nuisance flooding is caused by slavery,modern nuisance flooding is caused by sea level rise,0.7714812237334332
 modern nuisance flooding,modern nuisance flooding,0.9573479717381596
