Prediction,Labels,RougeScore
"crime can lead to a range of consequences, including incarceration, fines, loss of rights, and death",crime leads to social harm,0.0
"social harm is often associated with factors such as poverty, inequality, and social exclusion",the factors associated with social harm are crime,0.15384615384615385
"crime leads to a disruption of the law and order, increased fear and insecurity, and financial and emotional costs for victims and their families",due to crime social harm is caused,0.0
"can social harm cause crime? 
	answer: yes social harm, such as poverty, lack of education and inequality, can create an environment which increases the likelihood of crime research has shown that these types of social issues are often contributing factors to criminal behaviour",yes,0.0
yes,yes,0.0
yes,yes,0.0
social harm is caused by the intentional or unintentional actions of individuals or groups that negatively affect the welfare of others,social harm is caused by crime,0.2
crime causes social harm,social harm,0.3333333333333333
the effects of crime can range from economic costs to deteriorating social conditions and fear within a community,crime causes manufacture of memorabilia,0.0
"crime has a significant impact on individuals, communities, and the wider economy, leading to fear, physical harm, social and economic dislocation, and increasing costs for victims, society, and governments",crime results in manufacture of memorabilia,0.0
"crime has a significant impact on a society, causing fear, anxiety and economic losses",crime causes manufacture of memorabilia,0.0
"crime often leads to a variety of consequences, including incarceration, fines, and a criminal record",crime leads to manufacture of memorabilia,0.07142857142857142
manufacture of memorabilia is often associated with commercial entities seeking to profit from fans' desire to own a piece of their favorite team or artist,the factors associated with manufacture of memorabilia are crime,0.125
"crime leads to increased insecurity, fear, suffering, and financial costs for victims and society as a whole",due to crime manufacture of memorabilia is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
the manufacture of memorabilia is caused by the growing demand for collectibles and souvenirs that commemorate important moments and events,manufacture of memorabilia is caused by crime,0.2631578947368421
"crime causes social unrest, poverty, and fear in a community",manufacture of memorabilia,0.0
"crime has many adverse effects on society, including increased fear, reduced economic opportunities, and a decrease in the quality of life",crime causes death sentence in the state of texas,0.05
