Prediction,Labels,RougeScore
"fornication can lead to emotional and physical consequences such as stis, unintended pregnancy, and decreased overall health",fornication causes unwanted pregnancies,0.25
"fornication can lead to physical, emotional, and psychological harm",fornication results in unwanted pregnancies,0.2
"fornication can lead to negative consequences such as emotional and physical health issues, spiritual damage, and social stigma",fornication causes unwanted pregnancies,0.25
"fornication can lead to emotional and physical consequences, such as stis, unwanted pregnancy, and social stigma",fornication leads to unwanted pregnancies,0.6
"unwanted pregnancies are often caused by poverty, lack of education, and lack of access to effective contraceptives",the factors associated with unwanted pregnancies are fornication,0.375
"fornication can lead to a variety of physical, emotional, and social consequences, including unintended pregnancy, sexually transmitted infections, and relationship distress",due to fornication unwanted pregnancies is caused,0.2857142857142857
no,yes,0.0
yes,yes,1.0
yes,yes,1.0
unwanted pregnancies are caused by a lack of available contraception or by failures in contraceptive methods,unwanted pregnancies is caused by fornication,0.6666666666666666
fornication can lead to unwanted pregnancies,unwanted pregnancies,1.0
"the effects of crime can be far-reaching and long-lasting, ranging from physical and emotional trauma to financial hardship",crime causes bob and emmett to flee the state,0.4444444444444444
"crime can have a profound impact on an individual, a community, and even an entire society it can cause fear, insecurity, and a sense of injustice among citizens, leading to social unrest and erosion of trust in institutions additionally, crime can result in",crime results in bob and emmett to flee the state,0.4
"crime has a significant negative effect on society, causing fear, harm to victims, and financial costs to communities",crime causes bob and emmett to flee the state,0.3333333333333333
"crime often leads to negative consequences such as imprisonment, fines, and a tarnished reputation",crime leads to bob and emmett to flee the state,0.4444444444444444
