Prediction,Labels,BleuScore
"sea level rise affects coastal communities and ecosystems through flooding, erosion, and the damaging of infrastructure and habitat",sea level rise results in marine transgression,0.140028008402801
"sea level rise causes coastal flooding, erosion, and the destruction of wetlands and habitats",sea level rise causes marine transgression,0.25677629550654774
"sea level rise leads to increased flood risk, coastal erosion, and disruption of coastal habitats",sea level rise leads to marine transgression,0.30860669992418377
"marine transgression is typically associated with a rise in sea level, melting ice caps and glaciers, and an increase in weather patterns that promote oceanic circulation",the factors associated with marine transgression are sea level rise,0.13587324409735146
"sea level rise causes coastal flooding, erosion, and disruption of wetlands and other wildlife habitats",due to sea level rise marine transgression is caused,0.1690308509457033
yes,yes,0.316227766016838
yes,yes,0.316227766016838
yes,yes,0.316227766016838
marine transgression is caused by rising sea levels due to changes in climate and ocean currents,marine transgression is caused by sea level rise,0.3162277660168379
sea level rise causes c) marine transgression,marine transgression,0.2182178902359924
"crime can have devastating effects on a community, ranging from increased fear to reduced economic growth",crime causes identity theft,0.02041241452319315
"crime can have various impacts, ranging from physical harm to economic and social disorder",crime results in identity theft,0.023440361546924773
"crime has a negative impact on society, as it causes fear, insecurity and economic losses",crime causes identity theft,0.030860669992418384
"crime often leads to negative outcomes such as incarceration, social stigma, and financial hardship",crime leads to identity theft,0.12838814775327384
"poorly protected online accounts and personal information, as well as weak passwords, are some of the factors associated with identity theft",the factors associated with identity theft are crime,0.28867513459481287
"crime can lead to a wide range of outcomes, such as physical injury, financial loss, and emotional distress",due to crime identity theft is caused,0.02556549962824567
yes,yes,0.316227766016838
yes,yes,0.316227766016838
yes,yes,0.316227766016838
"identity theft is caused by the unauthorized use of personal information such as names, social security numbers, or financial information",identity theft is caused by crime,0.2294157338705618
